Unnamed: 0,max_concurrent_tasks,aggregation_queries_count,id,total_queries_count,ts_submit,ts_submit_dt,elapsed_time,scaled_elapsed_time,ts_submit_dt2
871,20,2,-9222576456938492480,23,1161998915716,2006-10-28 01:28:35.716,38 days 02:50:41,0 days 00:17:11.276472565,2006-09-19 22:55:05.992472565
872,1,1,-3451616563260306688,1,1161999188716,2006-10-28 01:33:08.716,38 days 02:55:14,0 days 00:17:11.361957162,2006-09-19 22:55:06.077957162
873,4,2,8603856966885705606,6,1161999719716,2006-10-28 01:41:59.716,38 days 03:04:05,0 days 00:17:11.528229400,2006-09-19 22:55:06.244229400
874,144,8,-7879834183098304402,177,1162000482716,2006-10-28 01:54:42.716,38 days 03:16:48,0 days 00:17:11.767147890,2006-09-19 22:55:06.483147890
875,1,1,-2720761403584405393,1,1162000806716,2006-10-28 02:00:06.716,38 days 03:22:12,0 days 00:17:11.868602137,2006-09-19 22:55:06.584602137
876,1,1,7493542198342938919,1,1162001098716,2006-10-28 02:04:58.716,38 days 03:27:04,0 days 00:17:11.960036211,2006-09-19 22:55:06.676036211
877,1,1,-8558028429117623060,1,1162002148716,2006-10-28 02:22:28.716,38 days 03:44:34,0 days 00:17:12.288823123,2006-09-19 22:55:07.004823123
878,1,1,-3358748700780308389,1,1162002283716,2006-10-28 02:24:43.716,38 days 03:46:49,0 days 00:17:12.331095726,2006-09-19 22:55:07.047095726
879,1,1,2038432676555120015,1,1162002548716,2006-10-28 02:29:08.716,38 days 03:51:14,0 days 00:17:12.414075280,2006-09-19 22:55:07.130075280
880,1,1,-2649723419116039987,1,1162002779716,2006-10-28 02:32:59.716,38 days 03:55:05,0 days 00:17:12.486408401,2006-09-19 22:55:07.202408401
881,144,8,734423588422116443,177,1162002850716,2006-10-28 02:34:10.716,38 days 03:56:16,0 days 00:17:12.508640659,2006-09-19 22:55:07.224640659
882,1,1,614267044535182599,1,1162002923716,2006-10-28 02:35:23.716,38 days 03:57:29,0 days 00:17:12.531499177,2006-09-19 22:55:07.247499177
883,1,1,4632992216756258501,1,1162003048716,2006-10-28 02:37:28.716,38 days 03:59:34,0 days 00:17:12.570640476,2006-09-19 22:55:07.286640476
884,1,1,-4022013310057494568,1,1162003106716,2006-10-28 02:38:26.716,38 days 04:00:32,0 days 00:17:12.588802039,2006-09-19 22:55:07.304802039
885,1,1,-2885528163322440744,1,1162003239716,2006-10-28 02:40:39.716,38 days 04:02:45,0 days 00:17:12.630448381,2006-09-19 22:55:07.346448381
886,1,1,6876560565196743107,1,1162003406716,2006-10-28 02:43:26.716,38 days 04:05:32,0 days 00:17:12.682741157,2006-09-19 22:55:07.398741157
887,131,8,-4735965427777717073,222,1162003948716,2006-10-28 02:52:28.716,38 days 04:14:34,0 days 00:17:12.852457830,2006-09-19 22:55:07.568457830
888,1,1,-6675688685698302063,1,1162004219716,2006-10-28 02:56:59.716,38 days 04:19:05,0 days 00:17:12.937316166,2006-09-19 22:55:07.653316166
889,1,1,-6196370479264188964,1,1162004479716,2006-10-28 03:01:19.716,38 days 04:23:25,0 days 00:17:13.018730068,2006-09-19 22:55:07.734730068
890,1,1,996335828616550457,1,1162006759716,2006-10-28 03:39:19.716,38 days 05:01:25,0 days 00:17:13.732667362,2006-09-19 22:55:08.448667362
891,1,1,-8014545318105808188,1,1162007958716,2006-10-28 03:59:18.716,38 days 05:21:24,0 days 00:17:14.108110703,2006-09-19 22:55:08.824110703
892,1,1,-8369458533562127772,1,1162011732716,2006-10-28 05:02:12.716,38 days 06:24:18,0 days 00:17:15.289864804,2006-09-19 22:55:10.005864804
893,1,1,-1208023280422020123,1,1162015328716,2006-10-28 06:02:08.716,38 days 07:24:14,0 days 00:17:16.415881695,2006-09-19 22:55:11.131881695
894,1,1,-4355484155943791023,1,1162027515716,2006-10-28 09:25:15.716,38 days 10:47:21,0 days 00:17:20.232001786,2006-09-19 22:55:14.948001786
895,1,1,3390698326381660833,1,1162027643716,2006-10-28 09:27:23.716,38 days 10:49:29,0 days 00:17:20.272082477,2006-09-19 22:55:14.988082477
896,1,1,6778270953942271457,1,1162027927716,2006-10-28 09:32:07.716,38 days 10:54:13,0 days 00:17:20.361011508,2006-09-19 22:55:15.077011508
897,1,1,1033573384947628068,1,1162028053716,2006-10-28 09:34:13.716,38 days 10:56:19,0 days 00:17:20.400465938,2006-09-19 22:55:15.116465938
898,1,1,-6548591659817270471,1,1162031555716,2006-10-28 10:32:35.716,38 days 11:54:41,0 days 00:17:21.497048572,2006-09-19 22:55:16.213048572
899,1,1,-2946503453316188231,1,1162031631716,2006-10-28 10:33:51.716,38 days 11:55:57,0 days 00:17:21.520846481,2006-09-19 22:55:16.236846481
900,1,1,6349415073039337184,1,1162031800716,2006-10-28 10:36:40.716,38 days 11:58:46,0 days 00:17:21.573765518,2006-09-19 22:55:16.289765518
901,1,1,5290837223429092851,1,1162031926716,2006-10-28 10:38:46.716,38 days 12:00:52,0 days 00:17:21.613219947,2006-09-19 22:55:16.329219947
902,1,1,-2426695919654458154,1,1162033808716,2006-10-28 11:10:08.716,38 days 12:32:14,0 days 00:17:22.202531346,2006-09-19 22:55:16.918531346
903,1,1,-958804808088664356,1,1162033960716,2006-10-28 11:12:40.716,38 days 12:34:46,0 days 00:17:22.250127165,2006-09-19 22:55:16.966127165
904,1,1,5930447041897109048,1,1162100076716,2006-10-29 05:34:36.716,39 days 06:56:42,0 days 00:17:42.953056187,2006-09-19 22:55:37.669056187
905,1,1,4745532747793285843,1,1162100161716,2006-10-29 05:36:01.716,39 days 06:58:07,0 days 00:17:42.979672270,2006-09-19 22:55:37.695672270
906,1,1,-1992159657872634470,1,1162100627716,2006-10-29 05:43:47.716,39 days 07:05:53,0 days 00:17:43.125591033,2006-09-19 22:55:37.841591033
907,6,2,-7974622327853511663,9,1162100707716,2006-10-29 05:45:07.716,39 days 07:07:13,0 days 00:17:43.150641465,2006-09-19 22:55:37.866641465
908,144,8,5355638007755686469,177,1162100856716,2006-10-29 05:47:36.716,39 days 07:09:42,0 days 00:17:43.197297893,2006-09-19 22:55:37.913297893
909,2,1,-7785062587849392740,3,1162152388716,2006-10-29 20:06:28.716,39 days 21:28:34,0 days 00:17:59.333533272,2006-09-19 22:55:54.049533272
910,1,1,-3970520220817439021,1,1162153578716,2006-10-29 20:26:18.716,39 days 21:48:24,0 days 00:17:59.706158439,2006-09-19 22:55:54.422158439
911,1,1,-3691928840454017942,1,1162154079716,2006-10-29 20:34:39.716,39 days 21:56:45,0 days 00:17:59.863036766,2006-09-19 22:55:54.579036766
912,1,1,6811870858735641735,1,1162154598716,2006-10-29 20:43:18.716,39 days 22:05:24,0 days 00:18:00.025551440,2006-09-19 22:55:54.741551440
913,1,1,8453328280219081454,1,1162154873716,2006-10-29 20:47:53.716,39 days 22:09:59,0 days 00:18:00.111662297,2006-09-19 22:55:54.827662297
914,85,3,-49369531522902599,88,1162155061716,2006-10-29 20:51:01.716,39 days 22:13:07,0 days 00:18:00.170530811,2006-09-19 22:55:54.886530811
915,1,1,2699940218118814275,1,1162155768716,2006-10-29 21:02:48.716,39 days 22:24:54,0 days 00:18:00.391913999,2006-09-19 22:55:55.107913999
916,1,1,190018920254339238,1,1162156302716,2006-10-29 21:11:42.716,39 days 22:33:48,0 days 00:18:00.559125628,2006-09-19 22:55:55.275125628
917,9,3,4138019381558396940,12,1162157254716,2006-10-29 21:27:34.716,39 days 22:49:40,0 days 00:18:00.857225762,2006-09-19 22:55:55.573225762
918,16,3,-5557605567396898909,19,1162158001716,2006-10-29 21:40:01.716,39 days 23:02:07,0 days 00:18:01.091134165,2006-09-19 22:55:55.807134165
919,1,1,-2309751262396081631,1,1162158020716,2006-10-29 21:40:20.716,39 days 23:02:26,0 days 00:18:01.097083642,2006-09-19 22:55:55.813083642
920,1,1,-2343648665217837574,1,1162162030716,2006-10-29 22:47:10.716,40 days 00:09:16,0 days 00:18:02.352736516,2006-09-19 22:55:57.068736516
921,1,1,1368365623359351811,1,1162172331716,2006-10-30 01:38:51.716,40 days 03:00:57,0 days 00:18:05.578292687,2006-09-19 22:56:00.294292687
922,9,3,2362346055783155673,12,1162173691716,2006-10-30 02:01:31.716,40 days 03:23:37,0 days 00:18:06.004150021,2006-09-19 22:56:00.720150021
923,1,1,1435426361155982700,1,1162175046716,2006-10-30 02:24:06.716,40 days 03:46:12,0 days 00:18:06.428441703,2006-09-19 22:56:01.144441703
924,1,1,7993441124755146598,1,1162175374716,2006-10-30 02:29:34.716,40 days 03:51:40,0 days 00:18:06.531148471,2006-09-19 22:56:01.247148471
925,1,1,-1515092890734746023,1,1162175946716,2006-10-30 02:39:06.716,40 days 04:01:12,0 days 00:18:06.710259056,2006-09-19 22:56:01.426259056
926,1,1,-2029576854071567403,1,1162176151716,2006-10-30 02:42:31.716,40 days 04:04:37,0 days 00:18:06.774450786,2006-09-19 22:56:01.490450786
927,5,5,-6033195272951031466,21,1162176359716,2006-10-30 02:45:59.716,40 days 04:08:05,0 days 00:18:06.839581908,2006-09-19 22:56:01.555581908
928,6,8,9099010533513980216,39,1162176762716,2006-10-30 02:52:42.716,40 days 04:14:48,0 days 00:18:06.965773456,2006-09-19 22:56:01.681773456
929,144,8,3821104120438132781,177,1162176878716,2006-10-30 02:54:38.716,40 days 04:16:44,0 days 00:18:07.002096581,2006-09-19 22:56:01.718096581
930,2,3,-2324900520978235695,4,1162177485716,2006-10-30 03:04:45.716,40 days 04:26:51,0 days 00:18:07.192166730,2006-09-19 22:56:01.908166730
931,1,1,-399007969749052881,1,1162178109716,2006-10-30 03:15:09.716,40 days 04:37:15,0 days 00:18:07.387560094,2006-09-19 22:56:02.103560094
932,1,1,2435959711384120102,1,1162178591716,2006-10-30 03:23:11.716,40 days 04:45:17,0 days 00:18:07.538488944,2006-09-19 22:56:02.254488944
933,1,1,8119685927670753915,1,1162179189716,2006-10-30 03:33:09.716,40 days 04:55:15,0 days 00:18:07.725740918,2006-09-19 22:56:02.441740918
934,1,1,8751994117422991672,1,1162180601716,2006-10-30 03:56:41.716,40 days 05:18:47,0 days 00:18:08.167881032,2006-09-19 22:56:02.883881032
935,1,5,-5412218673785336021,5,1162180771716,2006-10-30 03:59:31.716,40 days 05:21:37,0 days 00:18:08.221113199,2006-09-19 22:56:02.937113199
936,1,1,-3630464311119132467,1,1162181093716,2006-10-30 04:04:53.716,40 days 05:26:59,0 days 00:18:08.321941185,2006-09-19 22:56:03.037941185
937,1,1,-5790253403430984644,1,1162181459716,2006-10-30 04:10:59.716,40 days 05:33:05,0 days 00:18:08.436546909,2006-09-19 22:56:03.152546909
938,6,2,7192111768032583220,12,1162181670716,2006-10-30 04:14:30.716,40 days 05:36:36,0 days 00:18:08.502617422,2006-09-19 22:56:03.218617422
939,1,1,-3240624842611934061,1,1162182164716,2006-10-30 04:22:44.716,40 days 05:44:50,0 days 00:18:08.657303835,2006-09-19 22:56:03.373303835
940,1,1,8437173956299901122,1,1162182296716,2006-10-30 04:24:56.716,40 days 05:47:02,0 days 00:18:08.698637047,2006-09-19 22:56:03.414637047
941,144,8,2907607846182757390,177,1162182254716,2006-10-30 04:24:14.716,40 days 05:46:20,0 days 00:18:08.685485571,2006-09-19 22:56:03.401485571
942,1,1,-8138068340832797989,1,1162182554716,2006-10-30 04:29:14.716,40 days 05:51:20,0 days 00:18:08.779424689,2006-09-19 22:56:03.495424689
943,1,1,1383168826033722622,1,1162182935716,2006-10-30 04:35:35.716,40 days 05:57:41,0 days 00:18:08.898727368,2006-09-19 22:56:03.614727368
944,1,1,-4582170544332814403,1,1162183954716,2006-10-30 04:52:34.716,40 days 06:14:40,0 days 00:18:09.217807238,2006-09-19 22:56:03.933807238
945,1,1,8890775995309472194,1,1162184391716,2006-10-30 04:59:51.716,40 days 06:21:57,0 days 00:18:09.354645219,2006-09-19 22:56:04.070645219
946,1,1,4449507040912715987,1,1162190889716,2006-10-30 06:48:09.716,40 days 08:10:15,0 days 00:18:11.389366509,2006-09-19 22:56:06.105366509
947,1,1,8030694403856640643,1,1162191115716,2006-10-30 06:51:55.716,40 days 08:14:01,0 days 00:18:11.460133978,2006-09-19 22:56:06.176133978
948,1,1,5818430129853730704,1,1162191292716,2006-10-30 06:54:52.716,40 days 08:16:58,0 days 00:18:11.515558057,2006-09-19 22:56:06.231558057
949,1,1,7823362737982395936,1,1162191386716,2006-10-30 06:56:26.716,40 days 08:18:32,0 days 00:18:11.544992314,2006-09-19 22:56:06.260992314
950,1,1,-3465392646727579457,1,1162192315716,2006-10-30 07:11:55.716,40 days 08:34:01,0 days 00:18:11.835890448,2006-09-19 22:56:06.551890448
951,1,1,-6290752965629566565,1,1162192491716,2006-10-30 07:14:51.716,40 days 08:36:57,0 days 00:18:11.891001397,2006-09-19 22:56:06.607001397
952,5,1,-2462794060813234949,5,1162192724716,2006-10-30 07:18:44.716,40 days 08:40:50,0 days 00:18:11.963960779,2006-09-19 22:56:06.679960779
953,18,7,7940856611872686423,47,1162233589716,2006-10-30 18:39:49.716,40 days 20:01:55,0 days 00:18:24.760034263,2006-09-19 22:56:19.476034263
954,1,1,-7044642410055738680,1,1162235943716,2006-10-30 19:19:03.716,40 days 20:41:09,0 days 00:18:25.497143207,2006-09-19 22:56:20.213143207
955,1,1,-5684681302143987719,1,1162236032716,2006-10-30 19:20:32.716,40 days 20:42:38,0 days 00:18:25.525011811,2006-09-19 22:56:20.241011811
956,2,3,5989508652080687745,4,1162236215716,2006-10-30 19:23:35.716,40 days 20:45:41,0 days 00:18:25.582314673,2006-09-19 22:56:20.298314673
957,5,5,3189947395796863901,21,1162236534716,2006-10-30 19:28:54.716,40 days 20:51:00,0 days 00:18:25.682203268,2006-09-19 22:56:20.398203268
958,6,8,1071930735057675382,39,1162236846716,2006-10-30 19:34:06.716,40 days 20:56:12,0 days 00:18:25.779899951,2006-09-19 22:56:20.495899951
959,65,8,-2040300972694266223,115,1162237574716,2006-10-30 19:46:14.716,40 days 21:08:20,0 days 00:18:26.007858877,2006-09-19 22:56:20.723858877
960,1,1,-8652901809603353549,1,1162237839716,2006-10-30 19:50:39.716,40 days 21:12:45,0 days 00:18:26.090838430,2006-09-19 22:56:20.806838430
961,1,1,-5380889475478423226,1,1162238965716,2006-10-30 20:09:25.716,40 days 21:31:31,0 days 00:18:26.443423252,2006-09-19 22:56:21.159423252
962,7,1,-2371910909509228845,7,1162241837716,2006-10-30 20:57:17.716,40 days 22:19:23,0 days 00:18:27.342733739,2006-09-19 22:56:22.058733739
963,2,1,8804116084776020377,2,1162242297716,2006-10-30 21:04:57.716,40 days 22:27:03,0 days 00:18:27.486773720,2006-09-19 22:56:22.202773720
964,1,1,-7596722744558227175,1,1162242628716,2006-10-30 21:10:28.716,40 days 22:32:34,0 days 00:18:27.590419880,2006-09-19 22:56:22.306419880
965,1,1,-8511083354926426425,1,1162243653716,2006-10-30 21:27:33.716,40 days 22:49:39,0 days 00:18:27.911378532,2006-09-19 22:56:22.627378532
966,2,3,8599217451156414806,4,1162245051716,2006-10-30 21:50:51.716,40 days 23:12:57,0 days 00:18:28.349134820,2006-09-19 22:56:23.065134820
967,1,5,-2671361744041185163,5,1162245802716,2006-10-30 22:03:22.716,40 days 23:25:28,0 days 00:18:28.584295745,2006-09-19 22:56:23.300295745
968,1,1,7609458381632071445,1,1162246563716,2006-10-30 22:16:03.716,40 days 23:38:09,0 days 00:18:28.822587973,2006-09-19 22:56:23.538587973
969,5,5,7223682171128452738,21,1162247210716,2006-10-30 22:26:50.716,40 days 23:48:56,0 days 00:18:29.025183337,2006-09-19 22:56:23.741183337
970,5,5,3350251184716508742,21,1162247579716,2006-10-30 22:32:59.716,40 days 23:55:05,0 days 00:18:29.140728452,2006-09-19 22:56:23.856728452
971,5,5,9115323171272312764,21,1162252495716,2006-10-30 23:54:55.716,41 days 01:17:01,0 days 00:18:30.680077461,2006-09-19 22:56:25.396077461
972,5,1,-2334375261666146423,5,1162253903716,2006-10-31 00:18:23.716,41 days 01:40:29,0 days 00:18:31.120965053,2006-09-19 22:56:25.836965053
973,5,5,4104115596242172022,21,1162254088716,2006-10-31 00:21:28.716,41 days 01:43:34,0 days 00:18:31.178894176,2006-09-19 22:56:25.894894176
974,5,5,4774111447945316064,21,1162254673716,2006-10-31 00:31:13.716,41 days 01:53:19,0 days 00:18:31.362075456,2006-09-19 22:56:26.078075456
975,1,1,-3127208308251263884,1,1162257872716,2006-10-31 01:24:32.716,41 days 02:46:38,0 days 00:18:32.363779581,2006-09-19 22:56:27.079779581
976,5,5,-8219527700908744153,21,1162258705716,2006-10-31 01:38:25.716,41 days 03:00:31,0 days 00:18:32.624617198,2006-09-19 22:56:27.340617198
977,6,8,-3145186308003963125,39,1162259525716,2006-10-31 01:52:05.716,41 days 03:14:11,0 days 00:18:32.881384119,2006-09-19 22:56:27.597384119
978,6,8,-880001962233821335,39,1162260669716,2006-10-31 02:11:09.716,41 days 03:33:15,0 days 00:18:33.239605288,2006-09-19 22:56:27.955605288
979,1,3,-5939071612737170885,3,1162260693716,2006-10-31 02:11:33.716,41 days 03:33:39,0 days 00:18:33.247120418,2006-09-19 22:56:27.963120418
980,1,1,9056631057911505537,1,1162261563716,2006-10-31 02:26:03.716,41 days 03:48:09,0 days 00:18:33.519543859,2006-09-19 22:56:28.235543859
981,1,1,1559121772151357401,1,1162262083716,2006-10-31 02:34:43.716,41 days 03:56:49,0 days 00:18:33.682371663,2006-09-19 22:56:28.398371663
982,1,1,4479214948686275049,1,1162262265716,2006-10-31 02:37:45.716,41 days 03:59:51,0 days 00:18:33.739361394,2006-09-19 22:56:28.455361394
983,1,2,-786384264409814851,2,1162264842716,2006-10-31 03:20:42.716,41 days 04:42:48,0 days 00:18:34.546298416,2006-09-19 22:56:29.262298416
984,1,1,8296427857469345636,1,1162267630716,2006-10-31 04:07:10.716,41 days 05:29:16,0 days 00:18:35.419305949,2006-09-19 22:56:30.135305949
985,1,1,-2601622743562281485,1,1162267895716,2006-10-31 04:11:35.716,41 days 05:33:41,0 days 00:18:35.502285503,2006-09-19 22:56:30.218285503
986,1,1,4390584184490960318,1,1162268275716,2006-10-31 04:17:55.716,41 days 05:40:01,0 days 00:18:35.621275053,2006-09-19 22:56:30.337275053
987,63,8,5911760132100775474,105,1162270112716,2006-10-31 04:48:32.716,41 days 06:10:38,0 days 00:18:36.196495583,2006-09-19 22:56:30.912495583
988,1,1,6155686018220363321,1,1162270894716,2006-10-31 05:01:34.716,41 days 06:23:40,0 days 00:18:36.441363550,2006-09-19 22:56:31.157363550
989,1,1,-6089786929036809958,1,1162271731716,2006-10-31 05:15:31.716,41 days 06:37:37,0 days 00:18:36.703453689,2006-09-19 22:56:31.419453689
990,5,5,6742153514705743614,21,1162273937716,2006-10-31 05:52:17.716,41 days 07:14:23,0 days 00:18:37.394219334,2006-09-19 22:56:32.110219334
991,12,1,-5486983400774565698,13,1162274435716,2006-10-31 06:00:35.716,41 days 07:22:41,0 days 00:18:37.550158270,2006-09-19 22:56:32.266158270
992,6,5,530484038665943185,25,1162274455716,2006-10-31 06:00:55.716,41 days 07:23:01,0 days 00:18:37.556420877,2006-09-19 22:56:32.272420877
993,12,1,-6982782504193850067,13,1162274914716,2006-10-31 06:08:34.716,41 days 07:30:40,0 days 00:18:37.700147727,2006-09-19 22:56:32.416147727
994,1,1,8383808828261767852,1,1162275287716,2006-10-31 06:14:47.716,41 days 07:36:53,0 days 00:18:37.816945364,2006-09-19 22:56:32.532945364
995,13,2,3870406319995398882,14,1162275459716,2006-10-31 06:17:39.716,41 days 07:39:45,0 days 00:18:37.870803791,2006-09-19 22:56:32.586803791
996,6,1,5344918422824677160,7,1162275788716,2006-10-31 06:23:08.716,41 days 07:45:14,0 days 00:18:37.973823690,2006-09-19 22:56:32.689823690
997,6,1,-7407821795013188861,7,1162276101716,2006-10-31 06:28:21.716,41 days 07:50:27,0 days 00:18:38.071833503,2006-09-19 22:56:32.787833503
998,13,5,-5369409981658478691,29,1162276307716,2006-10-31 06:31:47.716,41 days 07:53:53,0 days 00:18:38.136338364,2006-09-19 22:56:32.852338364
999,136,4,-8512466907353161085,196,1162279703716,2006-10-31 07:28:23.716,41 days 08:50:29,0 days 00:18:39.199729177,2006-09-19 22:56:33.915729177
1000,2,2,-4358008358025577287,3,1162280990716,2006-10-31 07:49:50.716,41 days 09:11:56,0 days 00:18:39.602727991,2006-09-19 22:56:34.318727991
1001,2,2,-1495389787850926280,3,1162281659716,2006-10-31 08:00:59.716,41 days 09:23:05,0 days 00:18:39.812212224,2006-09-19 22:56:34.528212224
1002,12,6,7504459680135948884,40,1162282410716,2006-10-31 08:13:30.716,41 days 09:35:36,0 days 00:18:40.047373149,2006-09-19 22:56:34.763373149
1003,5,5,-7708087897793500508,21,1162325261716,2006-10-31 20:07:41.716,41 days 21:29:47,0 days 00:18:53.465323592,2006-09-19 22:56:48.181323592
1004,1,1,7847880571781129828,1,1162326140716,2006-10-31 20:22:20.716,41 days 21:44:26,0 days 00:18:53.740565207,2006-09-19 22:56:48.456565207
1005,1,1,-4982517510543679178,1,1162326239716,2006-10-31 20:23:59.716,41 days 21:46:05,0 days 00:18:53.771565116,2006-09-19 22:56:48.487565116
1006,13,5,-6083620969494719087,29,1162326610716,2006-10-31 20:30:10.716,41 days 21:52:16,0 days 00:18:53.887736491,2006-09-19 22:56:48.603736491
1007,4,2,5788909756034800973,7,1162327024716,2006-10-31 20:37:04.716,41 days 21:59:10,0 days 00:18:54.017372474,2006-09-19 22:56:48.733372474
1008,37,3,-4643355968266214844,55,1162328351716,2006-10-31 20:59:11.716,41 days 22:21:17,0 days 00:18:54.432896504,2006-09-19 22:56:49.148896504
1009,1,1,-8256176356890795454,1,1162329485716,2006-10-31 21:18:05.716,41 days 22:40:11,0 days 00:18:54.787986369,2006-09-19 22:56:49.503986369
1010,3,3,-5600532313076829967,6,1162329854716,2006-10-31 21:24:14.716,41 days 22:46:20,0 days 00:18:54.903531484,2006-09-19 22:56:49.619531484
