Unnamed: 0;max_concurrent_tasks;aggregation_queries_count;total_queries_count;ts_submit;ts_submit_dt;ts_submit_dt2;standard_queries_count;first_name_queries_count;last_name_queries_count;country_queries_count;other_queries_count
2883;2;10;640;1171756377716;2007-02-17 23:52:57.716;2006-09-19 23:46:01.350377124;630;157;157;157;159
2884;4;20;1530;1171756853716;2007-02-18 00:00:53.716;2006-09-19 23:46:01.499427191;1510;329;377;377;427
2885;1;10;130;1171758633716;2007-02-18 00:30:33.716;2006-09-19 23:46:02.056799289;120;45;29;22;24
2886;4;50;4010;1171759029716;2007-02-18 00:37:09.716;2006-09-19 23:46:02.180798925;3960;1905;764;697;594
2887;4;50;4010;1171761475716;2007-02-18 01:17:55.716;2006-09-19 23:46:02.946715864;3960;1153;990;990;827
2888;4;50;4010;1171767903716;2007-02-18 03:05:03.716;2006-09-19 23:46:04.959518026;3960;817;990;990;1163
2889;4;50;4010;1171771105716;2007-02-18 03:58:25.716;2006-09-19 23:46:05.962161543;3960;1840;731;897;492
2890;4;50;4010;1171774288716;2007-02-18 04:51:28.716;2006-09-19 23:46:06.958855582;3960;1058;990;990;922
2891;4;50;4010;1171777393716;2007-02-18 05:43:13.716;2006-09-19 23:46:07.931125450;3960;1252;978;945;785
2892;4;50;4010;1171780066716;2007-02-18 06:27:46.716;2006-09-19 23:46:08.768122989;3960;1883;706;899;472
2893;4;50;4010;1171783281716;2007-02-18 07:21:21.716;2006-09-19 23:46:09.774837200;3960;1864;877;528;691
2894;4;50;4010;1171787156716;2007-02-18 08:25:56.716;2006-09-19 23:46:10.988217471;3960;1007;990;990;973
2895;1;230;250;1171804164716;2007-02-18 13:09:24.716;2006-09-19 23:46:16.313939184;20;9;5;2;4
2896;2;20;440;1171857783716;2007-02-19 04:03:03.716;2006-09-19 23:46:33.103677692;420;130;101;105;84
2897;1;50;410;1171858036716;2007-02-19 04:07:16.716;2006-09-19 23:46:33.182899682;360;117;82;90;71
2898;1;30;160;1171858489716;2007-02-19 04:14:49.716;2006-09-19 23:46:33.324747749;130;30;32;32;36
2899;1;50;810;1171858830716;2007-02-19 04:20:30.716;2006-09-19 23:46:33.431525213;760;235;186;187;152
2900;1;50;810;1171861486716;2007-02-19 05:04:46.716;2006-09-19 23:46:34.263199535;760;354;183;124;99
2901;1;20;180;1171933502716;2007-02-20 01:05:02.716;2006-09-19 23:46:56.813597872;160;64;29;37;30
2902;1;20;270;1171957450716;2007-02-20 07:44:10.716;2006-09-19 23:47:04.312444508;250;64;62;62;62
2903;4;10;1600;1171997627716;2007-02-20 18:53:47.716;2006-09-19 23:47:16.893084282;1590;541;394;394;261
2904;4;10;1490;1172000393716;2007-02-20 19:39:53.716;2006-09-19 23:47:17.759202948;1480;572;287;329;292
2905;4;10;1550;1172003404716;2007-02-20 20:30:04.716;2006-09-19 23:47:18.702038559;1540;697;187;369;287
2906;4;20;1830;1172005747716;2007-02-20 21:09:07.716;2006-09-19 23:47:19.435703068;1810;807;398;320;285
2907;1;10;280;1172007439716;2007-02-20 21:37:19.716;2006-09-19 23:47:19.965519692;270;127;67;34;42
2908;4;20;1600;1172018258716;2007-02-21 00:37:38.716;2006-09-19 23:47:23.353277407;1580;538;333;394;315
2909;1;10;90;1172020135716;2007-02-21 01:08:55.716;2006-09-19 23:47:23.941023154;80;21;20;20;19
2910;1;10;20;1172020818716;2007-02-21 01:20:18.716;2006-09-19 23:47:24.154891212;10;2;2;2;4
2911;1;10;20;1172025787716;2007-02-21 02:43:07.716;2006-09-19 23:47:25.710836131;10;5;2;1;2
2912;1;10;80;1172092559716;2007-02-21 21:15:59.716;2006-09-19 23:47:46.619178690;70;24;15;17;14
2913;2;10;640;1172106771716;2007-02-22 01:12:51.716;2006-09-19 23:47:51.069387827;630;200;148;156;126
2914;1;60;130;1172177926716;2007-02-22 20:58:46.716;2006-09-19 23:48:13.350180896;70;25;15;16;14
2915;1;20;40;1172194413716;2007-02-23 01:33:33.716;2006-09-19 23:48:18.512761675;20;7;4;5;4
2916;6;80;9650;1172195142716;2007-02-23 01:45:42.716;2006-09-19 23:48:18.741033731;9570;3189;2122;2370;1889
2917;5;60;6720;1172209361716;2007-02-23 05:42:41.716;2006-09-19 23:48:23.193434780;6660;1777;1665;1665;1553
2918;6;60;6090;1172223630716;2007-02-23 09:40:30.716;2006-09-19 23:48:27.661492348;6030;2222;1426;1314;1068
2919;1;60;130;1172779309716;2007-03-01 20:01:49.716;2006-09-19 23:51:21.661475648;70;18;17;17;18
2920;1;10;10;1172780882716;2007-03-01 20:28:02.716;2006-09-19 23:51:22.154029755;0;0;0;0;0
2921;1;10;10;1172781089716;2007-03-01 20:31:29.716;2006-09-19 23:51:22.218847746;0;0;0;0;0
2922;1;10;10;1172781598716;2007-03-01 20:39:58.716;2006-09-19 23:51:22.378231116;0;0;0;0;0
2923;1;10;10;1172782379716;2007-03-01 20:52:59.716;2006-09-19 23:51:22.622785953;0;0;0;0;0
2924;1;60;130;1172782547716;2007-03-01 20:55:47.716;2006-09-19 23:51:22.675391859;70;31;10;17;12
2925;1;10;10;1172783329716;2007-03-01 21:08:49.716;2006-09-19 23:51:22.920259825;0;0;0;0;0
2926;1;20;30;1172788136716;2007-03-01 22:28:56.716;2006-09-19 23:51:24.425477621;10;4;2;2;2
2927;1;30;40;1172788759716;2007-03-01 22:39:19.716;2006-09-19 23:51:24.620557856;10;3;2;2;3
2928;1;10;10;1172789361716;2007-03-01 22:49:21.716;2006-09-19 23:51:24.809062352;0;0;0;0;0
2929;1;10;10;1172790405716;2007-03-01 23:06:45.716;2006-09-19 23:51:25.135970482;0;0;0;0;0
2930;1;10;30;1172790701716;2007-03-01 23:11:41.716;2006-09-19 23:51:25.228657078;20;9;3;5;3
2931;1;10;10;1172790993716;2007-03-01 23:16:33.716;2006-09-19 23:51:25.320091152;0;0;0;0;0
2932;1;10;10;1172792620716;2007-03-01 23:43:40.716;2006-09-19 23:51:25.829554301;0;0;0;0;0
2933;1;10;10;1172792922716;2007-03-01 23:48:42.716;2006-09-19 23:51:25.924119679;0;0;0;0;0
2934;1;10;10;1172793550716;2007-03-01 23:59:10.716;2006-09-19 23:51:26.120765566;0;0;0;0;0
2935;1;60;130;1172793581716;2007-03-01 23:59:41.716;2006-09-19 23:51:26.130472608;70;19;17;17;17
2936;1;30;40;1172793966716;2007-03-02 00:06:06.716;2006-09-19 23:51:26.251027809;10;5;2;1;2
2937;1;30;40;1172794699716;2007-03-02 00:18:19.716;2006-09-19 23:51:26.480552387;10;2;2;2;4
2938;1;10;10;1172795217716;2007-03-02 00:26:57.716;2006-09-19 23:51:26.642753930;0;0;0;0;0
2939;1;10;30;1172795699716;2007-03-02 00:34:59.716;2006-09-19 23:51:26.793682779;20;6;5;5;4
2940;1;10;10;1172801569716;2007-03-02 02:12:49.716;2006-09-19 23:51:28.631758182;0;0;0;0;0
2941;1;30;40;1172802061716;2007-03-02 02:21:01.716;2006-09-19 23:51:28.785818335;10;2;2;2;4
2942;1;10;30;1172804001716;2007-03-02 02:53:21.716;2006-09-19 23:51:29.393291296;20;5;5;5;5
2943;1;10;30;1172804110716;2007-03-02 02:55:10.716;2006-09-19 23:51:29.427422509;20;4;5;5;6
2944;1;10;80;1172873117716;2007-03-02 22:05:17.716;2006-09-19 23:51:51.035611495;70;24;17;15;14
2945;1;30;40;1172876700716;2007-03-02 23:05:00.716;2006-09-19 23:51:52.157557691;10;5;2;2;1
2946;1;10;80;1172877316716;2007-03-02 23:15:16.716;2006-09-19 23:51:52.350446013;70;21;17;17;15
2947;1;10;80;1172877898716;2007-03-02 23:24:58.716;2006-09-19 23:51:52.532687901;70;26;14;17;13
2948;1;30;40;1172879148716;2007-03-02 23:45:48.716;2006-09-19 23:51:52.924100892;10;3;2;2;3
2949;1;10;80;1172879455716;2007-03-02 23:50:55.716;2006-09-19 23:51:53.020231922;70;17;17;17;19
2950;1;60;130;1172879752716;2007-03-02 23:55:52.716;2006-09-19 23:51:53.113231648;70;28;16;12;14
2951;1;100;170;1172880720716;2007-03-03 00:12:00.716;2006-09-19 23:51:53.416341868;70;24;17;15;14
2952;1;20;20;1172880896716;2007-03-03 00:14:56.716;2006-09-19 23:51:53.471452817;0;0;0;0;0
2953;1;300;370;1172881147716;2007-03-03 00:19:07.716;2006-09-19 23:51:53.550048546;70;33;13;11;13
2954;1;20;20;1172882000716;2007-03-03 00:33:20.716;2006-09-19 23:51:53.817148771;0;0;0;0;0
2955;1;30;360;1172882292716;2007-03-03 00:38:12.716;2006-09-19 23:51:53.908582845;330;151;59;75;45
2956;1;20;20;1172882389716;2007-03-03 00:39:49.716;2006-09-19 23:51:53.938956493;0;0;0;0;0
2957;1;20;20;1172882732716;2007-03-03 00:45:32.716;2006-09-19 23:51:54.046360218;0;0;0;0;0
2958;1;30;40;1172882960716;2007-03-03 00:49:20.716;2006-09-19 23:51:54.117753947;10;5;1;2;2
2959;1;30;40;1172883543716;2007-03-03 00:59:03.716;2006-09-19 23:51:54.300308966;10;2;2;2;4
2960;1;30;40;1172883852716;2007-03-03 01:04:12.716;2006-09-19 23:51:54.397066257;10;3;2;2;3
2961;1;30;360;1172884036716;2007-03-03 01:07:16.716;2006-09-19 23:51:54.454682249;330;101;81;82;66
2962;1;30;360;1172884914716;2007-03-03 01:21:54.716;2006-09-19 23:51:54.729610734;330;157;52;64;57
2963;1;60;130;1172885693716;2007-03-03 01:34:53.716;2006-09-19 23:51:54.973539310;70;24;15;17;14
2964;4;20;1000;1172886283716;2007-03-03 01:44:43.716;2006-09-19 23:51:55.158286241;980;411;169;243;157
2965;1;60;130;1172886724716;2007-03-03 01:52:04.716;2006-09-19 23:51:55.296376744;70;15;17;17;21
2966;1;60;390;1172886889716;2007-03-03 01:54:49.716;2006-09-19 23:51:55.348043259;330;120;69;82;59
2967;1;30;360;1172887787716;2007-03-03 02:09:47.716;2006-09-19 23:51:55.629234351;330;156;47;65;62
2968;4;30;1010;1173126661716;2007-03-05 20:31:01.716;2006-09-19 23:53:10.427943697;980;350;245;217;168
2969;1;10;10;1173147155716;2007-03-06 02:12:35.716;2006-09-19 23:53:16.845237958;0;0;0;0;0
2970;1;10;330;1173147285716;2007-03-06 02:14:45.716;2006-09-19 23:53:16.885944909;320;130;58;80;52
2971;1;30;360;1173293814716;2007-03-07 18:56:54.716;2006-09-19 23:54:02.768628172;330;75;82;82;91
2972;2;30;680;1173295261716;2007-03-07 19:21:01.716;2006-09-19 23:54:03.221727850;650;138;162;162;188
2973;1;10;30;1173320321716;2007-03-08 02:18:41.716;2006-09-19 23:54:11.068775483;20;9;5;4;2
2974;1;10;30;1173321389716;2007-03-08 02:36:29.716;2006-09-19 23:54:11.403198742;20;6;5;5;4
2975;1;10;30;1173321731716;2007-03-08 02:42:11.716;2006-09-19 23:54:11.510289336;20;5;5;5;5
2976;1;10;30;1173321883716;2007-03-08 02:44:43.716;2006-09-19 23:54:11.557885156;20;6;5;5;4
2977;1;10;30;1173322092716;2007-03-08 02:48:12.716;2006-09-19 23:54:11.623329408;20;4;5;5;6
2978;1;10;30;1173322296716;2007-03-08 02:51:36.716;2006-09-19 23:54:11.687208008;20;4;5;5;6
2979;1;10;30;1173322366716;2007-03-08 02:52:46.716;2006-09-19 23:54:11.709127135;20;8;5;3;4
2980;1;10;30;1173323754716;2007-03-08 03:15:54.716;2006-09-19 23:54:12.143752120;20;6;5;5;4
2981;1;10;30;1173324056716;2007-03-08 03:20:56.716;2006-09-19 23:54:12.238317498;20;7;5;4;4
2982;1;10;30;1173324260716;2007-03-08 03:24:20.716;2006-09-19 23:54:12.302196098;20;9;4;5;2
2983;1;10;30;1173324466716;2007-03-08 03:27:46.716;2006-09-19 23:54:12.366700959;20;4;5;5;6
2984;1;10;30;1173324609716;2007-03-08 03:30:09.716;2006-09-19 23:54:12.411478605;20;10;3;4;3
2985;1;10;30;1173324866716;2007-03-08 03:34:26.716;2006-09-19 23:54:12.491953116;20;9;2;5;4
2986;4;30;1010;1173325091716;2007-03-08 03:38:11.716;2006-09-19 23:54:12.562407455;980;469;242;188;81
2987;1;10;30;1173387735716;2007-03-08 21:02:15.716;2006-09-19 23:54:32.178147754;20;8;3;5;4
2988;1;20;60;1173389510716;2007-03-08 21:31:50.716;2006-09-19 23:54:32.733954200;40;18;5;10;7
2989;1;20;60;1173389803716;2007-03-08 21:36:43.716;2006-09-19 23:54:32.825701405;40;8;10;10;12
2990;1;20;150;1173396112716;2007-03-08 23:21:52.716;2006-09-19 23:54:34.801241051;130;26;32;32;40
2991;1;30;240;1173398715716;2007-03-09 00:05:15.716;2006-09-19 23:54:35.616319462;210;99;42;39;30
2992;1;30;330;1173399707716;2007-03-09 00:21:47.716;2006-09-19 23:54:35.926944811;300;79;75;75;71
2993;1;30;330;1173408140716;2007-03-09 02:42:20.716;2006-09-19 23:54:38.567573410;300;146;28;74;52
2994;1;40;360;1173408332716;2007-03-09 02:45:32.716;2006-09-19 23:54:38.627694445;320;68;80;80;92
2995;1;30;330;1173408732716;2007-03-09 02:52:12.716;2006-09-19 23:54:38.752946602;300;124;57;60;59
2996;1;50;510;1173409030716;2007-03-09 02:57:10.716;2006-09-19 23:54:38.846259459;460;159;98;113;90
2997;1;50;510;1173472935716;2007-03-09 20:42:15.716;2006-09-19 23:54:58.856857184;460;147;108;113;92
2998;1;30;360;1173486114716;2007-03-10 00:21:54.716;2006-09-19 23:55:02.983602625;330;164;43;75;48
2999;1;30;360;1173486421716;2007-03-10 00:27:01.716;2006-09-19 23:55:03.079733655;330;84;82;82;82
3000;1;30;360;1173487390716;2007-03-10 00:43:10.716;2006-09-19 23:55:03.383157005;330;125;63;82;60
3001;1;30;40;1174515187716;2007-03-21 22:13:07.716;2006-09-20 00:00:25.217634888;10;4;2;2;2
3002;1;30;40;1174520612716;2007-03-21 23:43:32.716;2006-09-20 00:00:26.916367267;10;4;2;2;2
3003;1;10;300;1174525647716;2007-03-22 01:07:27.716;2006-09-20 00:00:28.492978792;290;83;72;72;63
3004;1;10;300;1174526123716;2007-03-22 01:15:23.716;2006-09-20 00:00:28.642028859;290;97;67;72;54
3005;1;10;300;1174526963716;2007-03-22 01:29:23.716;2006-09-20 00:00:28.905058389;290;135;28;71;56
3006;1;10;300;1174527185716;2007-03-22 01:33:05.716;2006-09-20 00:00:28.974573336;290;141;33;59;57
3007;1;10;300;1174530389716;2007-03-22 02:26:29.716;2006-09-20 00:00:29.977843113;290;65;72;72;81
3008;1;10;300;1174598261716;2007-03-22 21:17:41.716;2006-09-20 00:00:51.230629104;290;98;64;72;56
3009;1;10;300;1174598502716;2007-03-22 21:21:42.716;2006-09-20 00:00:51.306093528;290;103;68;69;50
3010;1;10;300;1174598765716;2007-03-22 21:26:05.716;2006-09-20 00:00:51.388446821;290;125;49;60;56
3011;1;30;360;1174599166716;2007-03-22 21:32:46.716;2006-09-20 00:00:51.514012109;330;102;80;82;66
3012;1;30;360;1174605849716;2007-03-22 23:24:09.716;2006-09-20 00:00:53.606662521;330;132;73;66;59
3013;1;30;40;1174613063716;2007-03-23 01:24:23.716;2006-09-20 00:00:55.865585171;10;4;2;2;2
3014;4;20;1080;1174613284716;2007-03-23 01:28:04.716;2006-09-20 00:00:55.934786988;1060;400;218;263;179
3015;1;30;30;1174616769716;2007-03-23 02:26:09.716;2006-09-20 00:00:57.026046405;0;0;0;0;0
3016;1;30;360;1174617914716;2007-03-23 02:45:14.716;2006-09-20 00:00:57.384580705;330;158;47;82;43
3017;1;30;140;1174617999716;2007-03-23 02:46:39.716;2006-09-20 00:00:57.411196788;110;25;27;27;31
3018;1;30;80;1174676593716;2007-03-23 19:03:13.716;2006-09-20 00:01:15.758758998;50;12;12;12;14
3019;1;30;360;1175126330716;2007-03-28 23:58:50.716;2006-09-20 00:03:36.585082270;330;99;82;82;67
3020;1;30;360;1175126836716;2007-03-29 00:07:16.716;2006-09-20 00:03:36.743526249;330;122;76;78;54
3021;1;10;10;1176254492716;2007-04-11 01:21:32.716;2006-09-20 00:09:29.846891983;0;0;0;0;0
3022;3;20;870;1176340626716;2007-04-12 01:17:06.716;2006-09-20 00:09:56.818065199;850;238;212;212;188
3023;3;30;880;1176343368716;2007-04-12 02:02:48.716;2006-09-20 00:09:57.676668735;850;264;208;208;170
3024;3;30;900;1176400252716;2007-04-12 17:50:52.716;2006-09-20 00:10:15.488777974;870;422;110;169;169
3025;1;30;30;1176844250716;2007-04-17 21:10:50.716;2006-09-20 00:12:34.518045924;0;0;0;0;0
3026;1;30;30;1176849037716;2007-04-17 22:30:37.716;2006-09-20 00:12:36.017001112;0;0;0;0;0
3027;12;20;3280;1176849717716;2007-04-17 22:41:57.716;2006-09-20 00:12:36.229929779;3260;1008;809;800;643
3028;11;20;3000;1176855463716;2007-04-18 00:17:43.716;2006-09-20 00:12:38.029177014;2980;1275;466;680;559
3029;1;30;90;1176942855716;2007-04-19 00:34:15.716;2006-09-20 00:13:05.394268263;60;14;15;15;16
3030;3;30;880;1176943188716;2007-04-19 00:39:48.716;2006-09-20 00:13:05.498540684;850;297;192;205;156
3031;4;20;1240;1176943926716;2007-04-19 00:52:06.716;2006-09-20 00:13:05.729630913;1220;575;133;303;209
3032;2;20;560;1177356875716;2007-04-23 19:34:35.716;2006-09-20 00:15:15.036513311;540;248;135;106;51
3033;1;30;40;1177629457716;2007-04-26 23:17:37.716;2006-09-20 00:16:40.390221923;10;3;2;2;3
3034;1;10;10;1177632790716;2007-04-27 00:13:10.716;2006-09-20 00:16:41.433885520;0;0;0;0;0
3035;1;10;20;1177633275716;2007-04-27 00:21:15.716;2006-09-20 00:16:41.585753761;10;3;2;2;3
3036;1;30;230;1177633843716;2007-04-27 00:30:43.716;2006-09-20 00:16:41.763611824;200;76;49;45;30
3037;1;60;130;1178149518716;2007-05-02 23:45:18.716;2006-09-20 00:19:23.237126907;70;32;15;14;9
3038;1;60;130;1178564044716;2007-05-07 18:54:04.716;2006-09-20 00:21:33.037815933;70;17;17;17;19
3039;1;10;10;1178926058716;2007-05-11 23:27:38.716;2006-09-20 00:23:26.395401795;0;0;0;0;0
3040;1;10;10;1178926169716;2007-05-11 23:29:29.716;2006-09-20 00:23:26.430159269;0;0;0;0;0
3041;1;10;10;1178926331716;2007-05-11 23:32:11.716;2006-09-20 00:23:26.480886392;0;0;0;0;0
3042;1;10;10;1178926442716;2007-05-11 23:34:02.716;2006-09-20 00:23:26.515643866;0;0;0;0;0
3043;1;10;10;1178926508716;2007-05-11 23:35:08.716;2006-09-20 00:23:26.536310472;0;0;0;0;0
3044;1;10;80;1178926883716;2007-05-11 23:41:23.716;2006-09-20 00:23:26.653734369;70;20;17;17;16
3045;1;60;130;1178927184716;2007-05-11 23:46:24.716;2006-09-20 00:23:26.747986617;70;29;17;15;9
3046;1;40;70;1178927376716;2007-05-11 23:49:36.716;2006-09-20 00:23:26.808107652;30;10;7;7;6
3047;1;40;70;1178928682716;2007-05-12 00:11:22.716;2006-09-20 00:23:27.217055945;30;11;6;7;6
3048;1;10;80;1179262171716;2007-05-15 20:49:31.716;2006-09-20 00:25:11.642597365;70;21;17;17;15
3049;1;10;80;1179285047716;2007-05-16 03:10:47.716;2006-09-20 00:25:18.805768220;70;30;15;17;8
3050;1;10;80;1179285376716;2007-05-16 03:16:16.716;2006-09-20 00:25:18.908788119;70;23;17;17;13
3051;1;10;80;1179285561716;2007-05-16 03:19:21.716;2006-09-20 00:25:18.966717242;70;15;17;17;21
3052;1;10;80;1179285860716;2007-05-16 03:24:20.716;2006-09-20 00:25:19.060343229;70;22;17;17;14
3053;1;10;80;1179286560716;2007-05-16 03:36:00.716;2006-09-20 00:25:19.279534504;70;30;14;12;14
3054;1;10;80;1179287407716;2007-05-16 03:50:07.716;2006-09-20 00:25:19.544755946;70;30;12;17;11
3055;1;10;80;1179287678716;2007-05-16 03:54:38.716;2006-09-20 00:25:19.629614283;70;33;14;13;10
3056;1;10;10;1179288431716;2007-05-16 04:07:11.716;2006-09-20 00:25:19.865401468;0;0;0;0;0
3057;1;10;50;1179288731716;2007-05-16 04:12:11.716;2006-09-20 00:25:19.959340586;40;12;10;10;8
3058;1;10;50;1179288829716;2007-05-16 04:13:49.716;2006-09-20 00:25:19.990027364;40;13;9;10;8
3059;1;60;130;1179337196716;2007-05-16 17:39:56.716;2006-09-20 00:25:35.135205052;70;14;17;17;22
3060;1;10;80;1179339713716;2007-05-16 18:21:53.716;2006-09-20 00:25:35.923354249;70;32;10;14;14
3061;1;10;80;1179340729716;2007-05-16 18:38:49.716;2006-09-20 00:25:36.241494728;70;22;17;17;14
3062;1;10;80;1179341286716;2007-05-16 18:48:06.716;2006-09-20 00:25:36.415908357;70;15;17;17;21
3063;1;60;130;1179341568716;2007-05-16 18:52:48.716;2006-09-20 00:25:36.504211127;70;21;17;17;15
3064;1;60;130;1179341949716;2007-05-16 18:59:09.716;2006-09-20 00:25:36.623513807;70;28;17;13;12
3065;1;10;80;1179342476716;2007-05-16 19:07:56.716;2006-09-20 00:25:36.788533524;70;19;17;17;17
3066;1;10;80;1179343401716;2007-05-16 19:23:21.716;2006-09-20 00:25:37.078179137;70;14;17;17;22
3067;1;10;80;1179343510716;2007-05-16 19:25:10.716;2006-09-20 00:25:37.112310349;70;28;17;12;13
3068;1;10;80;1179343871716;2007-05-16 19:31:11.716;2006-09-20 00:25:37.225350421;70;20;17;17;16
3069;1;10;80;1179344027716;2007-05-16 19:33:47.716;2006-09-20 00:25:37.274198762;70;30;10;16;14
3070;1;60;130;1179344219716;2007-05-16 19:36:59.716;2006-09-20 00:25:37.334319797;70;22;17;17;14
3071;1;10;100;1179344655716;2007-05-16 19:44:15.716;2006-09-20 00:25:37.470844649;90;26;22;22;20
3072;1;60;130;1179344804716;2007-05-16 19:46:44.716;2006-09-20 00:25:37.517501077;70;26;16;17;11
3073;1;60;130;1179355955716;2007-05-16 22:52:35.716;2006-09-20 00:25:41.009218082;70;34;7;15;14
3074;1;10;80;1179356532716;2007-05-16 23:02:12.716;2006-09-20 00:25:41.189894319;70;30;15;11;14
3075;1;60;130;1179356584716;2007-05-16 23:03:04.716;2006-09-20 00:25:41.206177099;70;30;11;16;13
3076;1;20;490;1179356638716;2007-05-16 23:03:58.716;2006-09-20 00:25:41.223086140;470;108;117;117;128
3077;1;10;280;1179356918716;2007-05-16 23:08:38.716;2006-09-20 00:25:41.310762650;270;85;67;67;51
3078;1;10;110;1179357277716;2007-05-16 23:14:37.716;2006-09-20 00:25:41.423176461;100;23;25;25;27
3079;1;30;640;1179357717716;2007-05-16 23:21:57.716;2006-09-20 00:25:41.560953834;610;267;151;112;80
3080;1;10;50;1179364820716;2007-05-17 01:20:20.716;2006-09-20 00:25:43.785119011;40;11;10;10;9
3081;1;10;50;1179365224716;2007-05-17 01:27:04.716;2006-09-20 00:25:43.911623689;40;10;10;10;10
3082;1;10;50;1179366132716;2007-05-17 01:42:12.716;2006-09-20 00:25:44.195946085;40;15;8;10;7
3083;1;30;40;1179945759716;2007-05-23 18:42:39.716;2006-09-20 00:28:45.694776022;10;2;2;2;4
3084;1;10;10;1180057577716;2007-05-25 01:46:17.716;2006-09-20 00:29:20.708390235;0;0;0;0;0
3085;1;10;10;1180058878716;2007-05-25 02:07:58.716;2006-09-20 00:29:21.115772876;0;0;0;0;0
3086;1;10;10;1180060086716;2007-05-25 02:28:06.716;2006-09-20 00:29:21.494034390;0;0;0;0;0
3087;1;10;10;1180061042716;2007-05-25 02:44:02.716;2006-09-20 00:29:21.793387045;0;0;0;0;0
3088;1;10;10;1180061280716;2007-05-25 02:48:00.716;2006-09-20 00:29:21.867912078;0;0;0;0;0
3089;1;10;10;1180061776716;2007-05-25 02:56:16.716;2006-09-20 00:29:22.023224753;0;0;0;0;0
3090;1;10;10;1180062577716;2007-05-25 03:09:37.716;2006-09-20 00:29:22.274042197;0;0;0;0;0
3091;1;10;10;1180066595716;2007-05-25 04:16:35.716;2006-09-20 00:29:23.532200113;0;0;0;0;0
3092;1;10;10;1180068702716;2007-05-25 04:51:42.716;2006-09-20 00:29:24.191965850;0;0;0;0;0
3093;1;10;10;1180071879716;2007-05-25 05:44:39.716;2006-09-20 00:29:25.186781107;0;0;0;0;0
3094;1;10;10;1180117613716;2007-05-25 18:26:53.716;2006-09-20 00:29:39.507486471;0;0;0;0;0
3095;1;10;10;1180118398716;2007-05-25 18:39:58.716;2006-09-20 00:29:39.753293829;0;0;0;0;0
3096;1;10;10;1180119135716;2007-05-25 18:52:15.716;2006-09-20 00:29:39.984070928;0;0;0;0;0
3097;1;10;80;1181093775716;2007-06-06 01:36:15.716;2006-09-20 00:34:45.173476544;70;27;13;16;14
3098;1;60;130;1181094026716;2007-06-06 01:40:26.716;2006-09-20 00:34:45.252072273;70;17;17;17;19
3099;1;60;130;1181094150716;2007-06-06 01:42:30.716;2006-09-20 00:34:45.290900441;70;32;12;12;14
3100;1;10;80;1181158121716;2007-06-06 19:28:41.716;2006-09-20 00:35:05.322164771;70;14;17;17;22
3101;1;10;80;1181160062716;2007-06-06 20:01:02.716;2006-09-20 00:35:05.929950863;70;30;16;12;12
3102;1;10;80;1181161231716;2007-06-06 20:20:31.716;2006-09-20 00:35:06.296000292;70;34;5;17;14
3103;1;10;90;1181161617716;2007-06-06 20:26:57.716;2006-09-20 00:35:06.416868623;80;20;20;20;20
3104;1;10;80;1181172359716;2007-06-06 23:25:59.716;2006-09-20 00:35:09.780515298;70;29;15;16;10
3105;1;20;90;1181173059716;2007-06-06 23:37:39.716;2006-09-20 00:35:09.999706573;70;29;17;15;9
3106;1;20;90;1181177257716;2007-06-07 00:47:37.716;2006-09-20 00:35:11.314227960;70;16;17;17;20
3107;1;20;90;1181177574716;2007-06-07 00:52:54.716;2006-09-20 00:35:11.413490294;70;32;17;17;4
3108;1;20;90;1181180905716;2007-06-07 01:48:25.716;2006-09-20 00:35:12.456527631;70;23;16;17;14
3109;6;30;1780;1181181106716;2007-06-07 01:51:46.716;2006-09-20 00:35:12.519466840;1750;444;437;437;432
3110;1;10;80;1181182695716;2007-06-07 02:18:15.716;2006-09-20 00:35:13.017031034;70;17;17;17;19
3111;1;10;30;1181315649716;2007-06-08 15:14:09.716;2006-09-20 00:35:54.648969220;20;7;4;5;4
3112;1;10;80;1181327040716;2007-06-08 18:24:00.716;2006-09-20 00:35:58.215837520;70;15;17;17;21
3113;1;10;90;1181327104716;2007-06-08 18:25:04.716;2006-09-20 00:35:58.235877865;80;39;10;17;14
3114;1;10;30;1181327216716;2007-06-08 18:26:56.716;2006-09-20 00:35:58.270948469;20;4;5;5;6
3115;1;10;30;1181327704716;2007-06-08 18:35:04.716;2006-09-20 00:35:58.423756100;20;8;5;4;3
3116;1;10;30;1181328696716;2007-06-08 18:51:36.716;2006-09-20 00:35:58.734381449;20;10;3;4;3
3117;1;50;510;1181329038716;2007-06-08 18:57:18.716;2006-09-20 00:35:58.841472044;460;107;115;115;123
3118;1;50;510;1181329476716;2007-06-08 19:04:36.716;2006-09-20 00:35:58.978623155;460;174;96;113;77
3119;1;10;50;1181340308716;2007-06-08 22:05:08.716;2006-09-20 00:36:02.370451566;40;15;10;7;8
3120;1;10;50;1181340380716;2007-06-08 22:06:20.716;2006-09-20 00:36:02.392996954;40;8;10;10;12
3121;1;10;50;1181340755716;2007-06-08 22:12:35.716;2006-09-20 00:36:02.510420851;40;19;8;9;4
3122;1;30;150;1181340813716;2007-06-08 22:13:33.716;2006-09-20 00:36:02.528582414;120;34;30;30;26
3123;1;10;50;1181346246716;2007-06-08 23:44:06.716;2006-09-20 00:36:04.229819835;40;12;10;10;8
3124;1;20;90;1181346849716;2007-06-08 23:54:09.716;2006-09-20 00:36:04.418637462;70;25;14;17;14
